,Cyc#,Step,TestTime(s),StepTime(s),Capacity(Ah),Current(A),Voltage(V),DPT Time
19393,1,16,  2d 06:24:34.16,  0d 14:23:0.06,1.079,0.075,3.599,8/11/2020 1:17
19394,1,16,  2d 06:24:44.16,  0d 14:23:10.06,1.079,0.075,3.599,8/11/2020 1:17
19395,1,16,  2d 06:24:54.16,  0d 14:23:20.06,1.079,0.075,3.599,8/11/2020 1:17
19396,1,16,  2d 06:25:4.16,  0d 14:23:30.06,1.079,0.075,3.599,8/11/2020 1:18
19397,1,16,  2d 06:25:14.16,  0d 14:23:40.06,1.079,0.075,3.599,8/11/2020 1:18
19398,1,16,  2d 06:25:24.16,  0d 14:23:50.06,1.08,0.075,3.599,8/11/2020 1:18
19399,1,16,  2d 06:25:34.16,  0d 14:24:0.06,1.08,0.075,3.598,8/11/2020 1:18
19400,1,16,  2d 06:25:44.16,  0d 14:24:10.06,1.08,0.075,3.599,8/11/2020 1:18
19401,1,16,  2d 06:25:54.16,  0d 14:24:20.06,1.08,0.075,3.598,8/11/2020 1:18
19402,1,16,  2d 06:26:4.16,  0d 14:24:30.06,1.081,0.075,3.598,8/11/2020 1:19
19403,1,16,  2d 06:26:14.16,  0d 14:24:40.06,1.081,0.075,3.598,8/11/2020 1:19
19404,1,16,  2d 06:26:24.16,  0d 14:24:50.06,1.081,0.075,3.598,8/11/2020 1:19
19405,1,16,  2d 06:26:34.16,  0d 14:25:0.06,1.081,0.075,3.598,8/11/2020 1:19
19406,1,16,  2d 06:26:44.16,  0d 14:25:10.06,1.081,0.075,3.598,8/11/2020 1:19
19407,1,16,  2d 06:26:54.16,  0d 14:25:20.06,1.082,0.075,3.598,8/11/2020 1:19
19408,1,16,  2d 06:27:4.16,  0d 14:25:30.06,1.082,0.075,3.598,8/11/2020 1:20
19409,1,16,  2d 06:27:14.16,  0d 14:25:40.06,1.082,0.075,3.598,8/11/2020 1:20
19410,1,16,  2d 06:27:24.16,  0d 14:25:50.06,1.082,0.075,3.598,8/11/2020 1:20
19411,1,16,  2d 06:27:34.16,  0d 14:26:0.06,1.082,0.075,3.598,8/11/2020 1:20
19412,1,16,  2d 06:27:44.16,  0d 14:26:10.06,1.083,0.075,3.598,8/11/2020 1:20
19413,1,16,  2d 06:27:54.16,  0d 14:26:20.06,1.083,0.075,3.598,8/11/2020 1:20
19414,1,16,  2d 06:28:4.16,  0d 14:26:30.06,1.083,0.075,3.597,8/11/2020 1:21
19415,1,16,  2d 06:28:14.16,  0d 14:26:40.06,1.083,0.075,3.597,8/11/2020 1:21
19416,1,16,  2d 06:28:24.16,  0d 14:26:50.06,1.083,0.075,3.597,8/11/2020 1:21
19417,1,16,  2d 06:28:34.16,  0d 14:27:0.06,1.084,0.075,3.597,8/11/2020 1:21
19418,1,16,  2d 06:28:44.16,  0d 14:27:10.06,1.084,0.075,3.597,8/11/2020 1:21
19419,1,16,  2d 06:28:54.16,  0d 14:27:20.06,1.084,0.075,3.597,8/11/2020 1:21
19420,1,16,  2d 06:29:4.16,  0d 14:27:30.06,1.084,0.075,3.597,8/11/2020 1:22
19421,1,16,  2d 06:29:14.16,  0d 14:27:40.06,1.084,0.075,3.597,8/11/2020 1:22
19422,1,16,  2d 06:29:24.16,  0d 14:27:50.06,1.085,0.075,3.597,8/11/2020 1:22
19423,1,16,  2d 06:29:34.16,  0d 14:28:0.06,1.085,0.075,3.597,8/11/2020 1:22
19424,1,16,  2d 06:29:44.16,  0d 14:28:10.06,1.085,0.075,3.597,8/11/2020 1:22
19425,1,16,  2d 06:29:54.16,  0d 14:28:20.06,1.085,0.075,3.597,8/11/2020 1:22
19426,1,16,  2d 06:30:4.16,  0d 14:28:30.06,1.086,0.075,3.597,8/11/2020 1:23
19427,1,16,  2d 06:30:14.16,  0d 14:28:40.06,1.086,0.075,3.597,8/11/2020 1:23
19428,1,16,  2d 06:30:24.16,  0d 14:28:50.06,1.086,0.075,3.596,8/11/2020 1:23
19429,1,16,  2d 06:30:34.16,  0d 14:29:0.06,1.086,0.075,3.596,8/11/2020 1:23
19430,1,16,  2d 06:30:44.16,  0d 14:29:10.06,1.086,0.075,3.596,8/11/2020 1:23
19431,1,16,  2d 06:30:54.16,  0d 14:29:20.06,1.087,0.075,3.596,8/11/2020 1:23
19432,1,16,  2d 06:31:4.16,  0d 14:29:30.06,1.087,0.075,3.596,8/11/2020 1:24
19433,1,16,  2d 06:31:14.16,  0d 14:29:40.06,1.087,0.075,3.596,8/11/2020 1:24
19434,1,16,  2d 06:31:24.16,  0d 14:29:50.06,1.087,0.075,3.596,8/11/2020 1:24
19435,1,16,  2d 06:31:34.16,  0d 14:30:0.06,1.087,0.075,3.596,8/11/2020 1:24
19436,1,16,  2d 06:31:44.16,  0d 14:30:10.06,1.088,0.075,3.596,8/11/2020 1:24
19437,1,16,  2d 06:31:54.16,  0d 14:30:20.06,1.088,0.075,3.596,8/11/2020 1:24
19438,1,16,  2d 06:32:4.16,  0d 14:30:30.06,1.088,0.075,3.596,8/11/2020 1:25
19439,1,16,  2d 06:32:14.16,  0d 14:30:40.06,1.088,0.075,3.596,8/11/2020 1:25
19440,1,16,  2d 06:32:24.16,  0d 14:30:50.06,1.088,0.075,3.596,8/11/2020 1:25
19441,1,16,  2d 06:32:34.16,  0d 14:31:0.06,1.089,0.075,3.595,8/11/2020 1:25
19442,1,16,  2d 06:32:44.16,  0d 14:31:10.06,1.089,0.075,3.595,8/11/2020 1:25
19443,1,16,  2d 06:32:54.16,  0d 14:31:20.06,1.089,0.075,3.595,8/11/2020 1:25
19444,1,16,  2d 06:33:4.16,  0d 14:31:30.06,1.089,0.075,3.595,8/11/2020 1:26
19445,1,16,  2d 06:33:14.16,  0d 14:31:40.06,1.089,0.075,3.595,8/11/2020 1:26
19446,1,16,  2d 06:33:24.16,  0d 14:31:50.06,1.09,0.075,3.595,8/11/2020 1:26
19447,1,16,  2d 06:33:34.16,  0d 14:32:0.06,1.09,0.075,3.595,8/11/2020 1:26
19448,1,16,  2d 06:33:44.16,  0d 14:32:10.06,1.09,0.075,3.595,8/11/2020 1:26
19449,1,16,  2d 06:33:54.16,  0d 14:32:20.06,1.09,0.075,3.595,8/11/2020 1:26
19450,1,16,  2d 06:34:4.16,  0d 14:32:30.06,1.091,0.075,3.595,8/11/2020 1:27
19451,1,16,  2d 06:34:14.16,  0d 14:32:40.06,1.091,0.075,3.595,8/11/2020 1:27
19452,1,16,  2d 06:34:24.16,  0d 14:32:50.06,1.091,0.075,3.594,8/11/2020 1:27
19453,1,16,  2d 06:34:34.16,  0d 14:33:0.06,1.091,0.075,3.595,8/11/2020 1:27
19454,1,16,  2d 06:34:44.16,  0d 14:33:10.06,1.091,0.075,3.595,8/11/2020 1:27
19455,1,16,  2d 06:34:54.16,  0d 14:33:20.06,1.092,0.075,3.594,8/11/2020 1:27
19456,1,16,  2d 06:35:4.16,  0d 14:33:30.06,1.092,0.075,3.594,8/11/2020 1:28
19457,1,16,  2d 06:35:14.16,  0d 14:33:40.06,1.092,0.075,3.594,8/11/2020 1:28
19458,1,16,  2d 06:35:24.16,  0d 14:33:50.06,1.092,0.075,3.594,8/11/2020 1:28
19459,1,16,  2d 06:35:34.16,  0d 14:34:0.06,1.092,0.075,3.594,8/11/2020 1:28
19460,1,16,  2d 06:35:44.16,  0d 14:34:10.06,1.093,0.075,3.594,8/11/2020 1:28
19461,1,16,  2d 06:35:54.16,  0d 14:34:20.06,1.093,0.075,3.594,8/11/2020 1:28
19462,1,16,  2d 06:36:4.16,  0d 14:34:30.06,1.093,0.075,3.594,8/11/2020 1:29
19463,1,16,  2d 06:36:14.16,  0d 14:34:40.06,1.093,0.075,3.594,8/11/2020 1:29
19464,1,16,  2d 06:36:24.16,  0d 14:34:50.06,1.093,0.075,3.594,8/11/2020 1:29
19465,1,16,  2d 06:36:34.16,  0d 14:35:0.06,1.094,0.075,3.594,8/11/2020 1:29
19466,1,16,  2d 06:36:44.16,  0d 14:35:10.06,1.094,0.075,3.594,8/11/2020 1:29
19467,1,16,  2d 06:36:54.16,  0d 14:35:20.06,1.094,0.075,3.594,8/11/2020 1:29
19468,1,16,  2d 06:37:4.16,  0d 14:35:30.06,1.094,0.075,3.593,8/11/2020 1:30
19469,1,16,  2d 06:37:14.16,  0d 14:35:40.06,1.094,0.075,3.593,8/11/2020 1:30
19470,1,16,  2d 06:37:24.16,  0d 14:35:50.06,1.095,0.075,3.593,8/11/2020 1:30
19471,1,16,  2d 06:37:34.16,  0d 14:36:0.06,1.095,0.075,3.593,8/11/2020 1:30
19472,1,16,  2d 06:37:44.16,  0d 14:36:10.06,1.095,0.075,3.593,8/11/2020 1:30
19473,1,16,  2d 06:37:54.16,  0d 14:36:20.06,1.095,0.075,3.593,8/11/2020 1:30
19474,1,16,  2d 06:38:4.16,  0d 14:36:30.06,1.096,0.075,3.593,8/11/2020 1:31
19475,1,16,  2d 06:38:14.16,  0d 14:36:40.06,1.096,0.075,3.593,8/11/2020 1:31
19476,1,16,  2d 06:38:24.16,  0d 14:36:50.06,1.096,0.075,3.593,8/11/2020 1:31
19477,1,16,  2d 06:38:34.16,  0d 14:37:0.06,1.096,0.075,3.593,8/11/2020 1:31
19478,1,16,  2d 06:38:44.16,  0d 14:37:10.06,1.096,0.075,3.592,8/11/2020 1:31
19479,1,16,  2d 06:38:54.16,  0d 14:37:20.06,1.097,0.075,3.593,8/11/2020 1:31
19480,1,16,  2d 06:39:4.16,  0d 14:37:30.06,1.097,0.075,3.593,8/11/2020 1:32
19481,1,16,  2d 06:39:14.16,  0d 14:37:40.06,1.097,0.075,3.592,8/11/2020 1:32
19482,1,16,  2d 06:39:24.16,  0d 14:37:50.06,1.097,0.075,3.592,8/11/2020 1:32
19483,1,16,  2d 06:39:34.16,  0d 14:38:0.06,1.097,0.075,3.592,8/11/2020 1:32
19484,1,16,  2d 06:39:44.16,  0d 14:38:10.06,1.098,0.075,3.592,8/11/2020 1:32
19485,1,16,  2d 06:39:54.16,  0d 14:38:20.06,1.098,0.075,3.592,8/11/2020 1:32
19486,1,16,  2d 06:40:4.16,  0d 14:38:30.06,1.098,0.075,3.592,8/11/2020 1:33
19487,1,16,  2d 06:40:14.16,  0d 14:38:40.06,1.098,0.075,3.592,8/11/2020 1:33
19488,1,16,  2d 06:40:24.16,  0d 14:38:50.06,1.098,0.075,3.592,8/11/2020 1:33
19489,1,16,  2d 06:40:34.16,  0d 14:39:0.06,1.099,0.075,3.592,8/11/2020 1:33
19490,1,16,  2d 06:40:44.16,  0d 14:39:10.06,1.099,0.075,3.592,8/11/2020 1:33
19491,1,16,  2d 06:40:54.16,  0d 14:39:20.06,1.099,0.075,3.592,8/11/2020 1:33
19492,1,16,  2d 06:41:4.16,  0d 14:39:30.06,1.099,0.075,3.591,8/11/2020 1:34
19493,1,16,  2d 06:41:14.16,  0d 14:39:40.06,1.099,0.075,3.591,8/11/2020 1:34
19494,1,16,  2d 06:41:24.16,  0d 14:39:50.06,1.1,0.075,3.591,8/11/2020 1:34
19495,1,16,  2d 06:41:34.16,  0d 14:40:0.06,1.1,0.075,3.591,8/11/2020 1:34
19496,1,16,  2d 06:41:44.16,  0d 14:40:10.06,1.1,0.075,3.591,8/11/2020 1:34
19497,1,16,  2d 06:41:54.16,  0d 14:40:20.06,1.1,0.075,3.591,8/11/2020 1:34
19498,1,16,  2d 06:42:4.16,  0d 14:40:30.06,1.101,0.075,3.591,8/11/2020 1:35
19499,1,16,  2d 06:42:14.16,  0d 14:40:40.06,1.101,0.075,3.591,8/11/2020 1:35
19500,1,16,  2d 06:42:24.16,  0d 14:40:50.06,1.101,0.075,3.591,8/11/2020 1:35
19501,1,16,  2d 06:42:34.16,  0d 14:41:0.06,1.101,0.075,3.591,8/11/2020 1:35
19502,1,16,  2d 06:42:44.16,  0d 14:41:10.06,1.101,0.075,3.591,8/11/2020 1:35
19503,1,16,  2d 06:42:54.16,  0d 14:41:20.06,1.102,0.075,3.591,8/11/2020 1:35
19504,1,16,  2d 06:43:4.16,  0d 14:41:30.06,1.102,0.075,3.591,8/11/2020 1:36
19505,1,16,  2d 06:43:14.16,  0d 14:41:40.06,1.102,0.075,3.59,8/11/2020 1:36
19506,1,16,  2d 06:43:24.16,  0d 14:41:50.06,1.102,0.075,3.59,8/11/2020 1:36
19507,1,16,  2d 06:43:34.16,  0d 14:42:0.06,1.102,0.075,3.59,8/11/2020 1:36
19508,1,16,  2d 06:43:44.16,  0d 14:42:10.06,1.103,0.075,3.59,8/11/2020 1:36
19509,1,16,  2d 06:43:54.16,  0d 14:42:20.06,1.103,0.075,3.59,8/11/2020 1:36
19510,1,16,  2d 06:44:4.16,  0d 14:42:30.06,1.103,0.075,3.59,8/11/2020 1:37
19511,1,16,  2d 06:44:14.16,  0d 14:42:40.06,1.103,0.075,3.59,8/11/2020 1:37
19512,1,16,  2d 06:44:24.16,  0d 14:42:50.06,1.103,0.075,3.59,8/11/2020 1:37
19513,1,16,  2d 06:44:34.16,  0d 14:43:0.06,1.104,0.075,3.59,8/11/2020 1:37
19514,1,16,  2d 06:44:44.16,  0d 14:43:10.06,1.104,0.075,3.59,8/11/2020 1:37
19515,1,16,  2d 06:44:54.16,  0d 14:43:20.06,1.104,0.075,3.59,8/11/2020 1:37
19516,1,16,  2d 06:45:4.16,  0d 14:43:30.06,1.104,0.075,3.589,8/11/2020 1:38
19517,1,16,  2d 06:45:14.16,  0d 14:43:40.06,1.104,0.075,3.589,8/11/2020 1:38
19518,1,16,  2d 06:45:24.16,  0d 14:43:50.06,1.105,0.075,3.589,8/11/2020 1:38
19519,1,16,  2d 06:45:34.16,  0d 14:44:0.06,1.105,0.075,3.589,8/11/2020 1:38
19520,1,16,  2d 06:45:44.16,  0d 14:44:10.06,1.105,0.075,3.589,8/11/2020 1:38
19521,1,16,  2d 06:45:54.16,  0d 14:44:20.06,1.105,0.075,3.589,8/11/2020 1:38
19522,1,16,  2d 06:46:4.16,  0d 14:44:30.06,1.106,0.075,3.589,8/11/2020 1:39
19523,1,16,  2d 06:46:14.16,  0d 14:44:40.06,1.106,0.075,3.589,8/11/2020 1:39
19524,1,16,  2d 06:46:24.16,  0d 14:44:50.06,1.106,0.075,3.589,8/11/2020 1:39
19525,1,16,  2d 06:46:34.16,  0d 14:45:0.06,1.106,0.075,3.589,8/11/2020 1:39
19526,1,16,  2d 06:46:44.16,  0d 14:45:10.06,1.106,0.075,3.589,8/11/2020 1:39
19527,1,16,  2d 06:46:54.16,  0d 14:45:20.06,1.107,0.075,3.589,8/11/2020 1:39
19528,1,16,  2d 06:47:4.16,  0d 14:45:30.06,1.107,0.075,3.588,8/11/2020 1:40
19529,1,16,  2d 06:47:14.16,  0d 14:45:40.06,1.107,0.075,3.588,8/11/2020 1:40
19530,1,16,  2d 06:47:24.16,  0d 14:45:50.06,1.107,0.075,3.588,8/11/2020 1:40
19531,1,16,  2d 06:47:34.16,  0d 14:46:0.06,1.107,0.075,3.588,8/11/2020 1:40
19532,1,16,  2d 06:47:44.16,  0d 14:46:10.06,1.108,0.075,3.588,8/11/2020 1:40
19533,1,16,  2d 06:47:54.16,  0d 14:46:20.06,1.108,0.075,3.588,8/11/2020 1:40
19534,1,16,  2d 06:48:4.16,  0d 14:46:30.06,1.108,0.075,3.588,8/11/2020 1:41
19535,1,16,  2d 06:48:14.16,  0d 14:46:40.06,1.108,0.075,3.588,8/11/2020 1:41
19536,1,16,  2d 06:48:24.16,  0d 14:46:50.06,1.108,0.075,3.588,8/11/2020 1:41
19537,1,16,  2d 06:48:34.16,  0d 14:47:0.06,1.109,0.075,3.587,8/11/2020 1:41
19538,1,16,  2d 06:48:44.16,  0d 14:47:10.06,1.109,0.075,3.587,8/11/2020 1:41
19539,1,16,  2d 06:48:54.16,  0d 14:47:20.06,1.109,0.075,3.587,8/11/2020 1:41
19540,1,16,  2d 06:49:4.16,  0d 14:47:30.06,1.109,0.075,3.587,8/11/2020 1:42
19541,1,16,  2d 06:49:14.16,  0d 14:47:40.06,1.109,0.075,3.587,8/11/2020 1:42
19542,1,16,  2d 06:49:24.16,  0d 14:47:50.06,1.11,0.075,3.587,8/11/2020 1:42
19543,1,16,  2d 06:49:34.16,  0d 14:48:0.06,1.11,0.075,3.587,8/11/2020 1:42
19544,1,16,  2d 06:49:44.16,  0d 14:48:10.06,1.11,0.075,3.587,8/11/2020 1:42
19545,1,16,  2d 06:49:54.16,  0d 14:48:20.06,1.11,0.075,3.587,8/11/2020 1:42
19546,1,16,  2d 06:50:4.16,  0d 14:48:30.06,1.111,0.075,3.587,8/11/2020 1:43
19547,1,16,  2d 06:50:14.16,  0d 14:48:40.06,1.111,0.075,3.587,8/11/2020 1:43
19548,1,16,  2d 06:50:24.16,  0d 14:48:50.06,1.111,0.075,3.587,8/11/2020 1:43
19549,1,16,  2d 06:50:34.16,  0d 14:49:0.06,1.111,0.075,3.586,8/11/2020 1:43
19550,1,16,  2d 06:50:44.16,  0d 14:49:10.06,1.111,0.075,3.587,8/11/2020 1:43
19551,1,16,  2d 06:50:54.16,  0d 14:49:20.06,1.112,0.075,3.586,8/11/2020 1:43
19552,1,16,  2d 06:51:4.16,  0d 14:49:30.06,1.112,0.075,3.586,8/11/2020 1:44
19553,1,16,  2d 06:51:14.16,  0d 14:49:40.06,1.112,0.075,3.586,8/11/2020 1:44
19554,1,16,  2d 06:51:24.16,  0d 14:49:50.06,1.112,0.075,3.586,8/11/2020 1:44
19555,1,16,  2d 06:51:34.16,  0d 14:50:0.06,1.112,0.075,3.586,8/11/2020 1:44
19556,1,16,  2d 06:51:44.16,  0d 14:50:10.06,1.113,0.075,3.586,8/11/2020 1:44
19557,1,16,  2d 06:51:54.16,  0d 14:50:20.06,1.113,0.075,3.586,8/11/2020 1:44
19558,1,16,  2d 06:52:4.16,  0d 14:50:30.06,1.113,0.075,3.586,8/11/2020 1:45
19559,1,16,  2d 06:52:14.16,  0d 14:50:40.06,1.113,0.075,3.585,8/11/2020 1:45
19560,1,16,  2d 06:52:24.16,  0d 14:50:50.06,1.113,0.075,3.586,8/11/2020 1:45
19561,1,16,  2d 06:52:34.16,  0d 14:51:0.06,1.114,0.075,3.586,8/11/2020 1:45
19562,1,16,  2d 06:52:44.16,  0d 14:51:10.06,1.114,0.075,3.585,8/11/2020 1:45
19563,1,16,  2d 06:52:54.16,  0d 14:51:20.06,1.114,0.075,3.585,8/11/2020 1:45
19564,1,16,  2d 06:53:4.16,  0d 14:51:30.06,1.114,0.075,3.585,8/11/2020 1:46
19565,1,16,  2d 06:53:14.16,  0d 14:51:40.06,1.114,0.075,3.585,8/11/2020 1:46
19566,1,16,  2d 06:53:24.16,  0d 14:51:50.06,1.115,0.075,3.585,8/11/2020 1:46
19567,1,16,  2d 06:53:34.16,  0d 14:52:0.06,1.115,0.075,3.585,8/11/2020 1:46
19568,1,16,  2d 06:53:44.16,  0d 14:52:10.06,1.115,0.075,3.585,8/11/2020 1:46
19569,1,16,  2d 06:53:54.16,  0d 14:52:20.06,1.115,0.075,3.585,8/11/2020 1:46
19570,1,16,  2d 06:54:4.16,  0d 14:52:30.06,1.116,0.075,3.585,8/11/2020 1:47
19571,1,16,  2d 06:54:14.16,  0d 14:52:40.06,1.116,0.075,3.584,8/11/2020 1:47
19572,1,16,  2d 06:54:24.16,  0d 14:52:50.06,1.116,0.075,3.584,8/11/2020 1:47
19573,1,16,  2d 06:54:34.16,  0d 14:53:0.06,1.116,0.075,3.584,8/11/2020 1:47
19574,1,16,  2d 06:54:44.16,  0d 14:53:10.06,1.116,0.075,3.584,8/11/2020 1:47
19575,1,16,  2d 06:54:54.16,  0d 14:53:20.06,1.117,0.075,3.584,8/11/2020 1:47
19576,1,16,  2d 06:55:4.16,  0d 14:53:30.06,1.117,0.075,3.584,8/11/2020 1:48
19577,1,16,  2d 06:55:14.16,  0d 14:53:40.06,1.117,0.075,3.584,8/11/2020 1:48
19578,1,16,  2d 06:55:24.16,  0d 14:53:50.06,1.117,0.075,3.584,8/11/2020 1:48
19579,1,16,  2d 06:55:34.16,  0d 14:54:0.06,1.117,0.075,3.584,8/11/2020 1:48
19580,1,16,  2d 06:55:44.16,  0d 14:54:10.06,1.118,0.075,3.584,8/11/2020 1:48
19581,1,16,  2d 06:55:54.16,  0d 14:54:20.06,1.118,0.075,3.584,8/11/2020 1:48
19582,1,16,  2d 06:56:4.16,  0d 14:54:30.06,1.118,0.075,3.583,8/11/2020 1:49
19583,1,16,  2d 06:56:14.16,  0d 14:54:40.06,1.118,0.075,3.584,8/11/2020 1:49
19584,1,16,  2d 06:56:24.16,  0d 14:54:50.06,1.118,0.075,3.583,8/11/2020 1:49
19585,1,16,  2d 06:56:34.16,  0d 14:55:0.06,1.119,0.075,3.583,8/11/2020 1:49
19586,1,16,  2d 06:56:44.16,  0d 14:55:10.06,1.119,0.075,3.583,8/11/2020 1:49
19587,1,16,  2d 06:56:54.16,  0d 14:55:20.06,1.119,0.075,3.583,8/11/2020 1:49
19588,1,16,  2d 06:57:4.16,  0d 14:55:30.06,1.119,0.075,3.583,8/11/2020 1:50
19589,1,16,  2d 06:57:14.16,  0d 14:55:40.06,1.119,0.075,3.583,8/11/2020 1:50
19590,1,16,  2d 06:57:24.16,  0d 14:55:50.06,1.12,0.075,3.583,8/11/2020 1:50
19591,1,16,  2d 06:57:34.16,  0d 14:56:0.06,1.12,0.075,3.583,8/11/2020 1:50
19592,1,16,  2d 06:57:44.16,  0d 14:56:10.06,1.12,0.075,3.582,8/11/2020 1:50
19593,1,16,  2d 06:57:54.16,  0d 14:56:20.06,1.12,0.075,3.583,8/11/2020 1:50
19594,1,16,  2d 06:58:4.16,  0d 14:56:30.06,1.121,0.075,3.582,8/11/2020 1:51
19595,1,16,  2d 06:58:14.16,  0d 14:56:40.06,1.121,0.075,3.582,8/11/2020 1:51
19596,1,16,  2d 06:58:24.16,  0d 14:56:50.06,1.121,0.075,3.582,8/11/2020 1:51
19597,1,16,  2d 06:58:34.16,  0d 14:57:0.06,1.121,0.075,3.582,8/11/2020 1:51
19598,1,16,  2d 06:58:44.16,  0d 14:57:10.06,1.121,0.075,3.582,8/11/2020 1:51
19599,1,16,  2d 06:58:54.16,  0d 14:57:20.06,1.122,0.075,3.582,8/11/2020 1:51
19600,1,16,  2d 06:59:4.16,  0d 14:57:30.06,1.122,0.075,3.582,8/11/2020 1:52
19601,1,16,  2d 06:59:14.16,  0d 14:57:40.06,1.122,0.075,3.581,8/11/2020 1:52
19602,1,16,  2d 06:59:24.16,  0d 14:57:50.06,1.122,0.075,3.582,8/11/2020 1:52
19603,1,16,  2d 06:59:34.16,  0d 14:58:0.06,1.122,0.075,3.582,8/11/2020 1:52
19604,1,16,  2d 06:59:44.16,  0d 14:58:10.06,1.123,0.075,3.581,8/11/2020 1:52
19605,1,16,  2d 06:59:54.16,  0d 14:58:20.06,1.123,0.075,3.581,8/11/2020 1:52
19606,1,16,  2d 07:00:4.16,  0d 14:58:30.06,1.123,0.075,3.581,8/11/2020 1:53
19607,1,16,  2d 07:00:14.16,  0d 14:58:40.06,1.123,0.075,3.581,8/11/2020 1:53
19608,1,16,  2d 07:00:24.16,  0d 14:58:50.06,1.123,0.075,3.581,8/11/2020 1:53
19609,1,16,  2d 07:00:34.16,  0d 14:59:0.06,1.124,0.075,3.581,8/11/2020 1:53
19610,1,16,  2d 07:00:44.16,  0d 14:59:10.06,1.124,0.075,3.581,8/11/2020 1:53
19611,1,16,  2d 07:00:54.16,  0d 14:59:20.06,1.124,0.075,3.58,8/11/2020 1:53
19612,1,16,  2d 07:01:4.16,  0d 14:59:30.06,1.124,0.075,3.58,8/11/2020 1:54
19613,1,16,  2d 07:01:14.16,  0d 14:59:40.06,1.124,0.075,3.58,8/11/2020 1:54
19614,1,16,  2d 07:01:24.16,  0d 14:59:50.06,1.125,0.075,3.58,8/11/2020 1:54
19615,1,16,  2d 07:01:34.16,  0d 15:00:0.06,1.125,0.075,3.58,8/11/2020 1:54
19616,1,16,  2d 07:01:44.16,  0d 15:00:10.06,1.125,0.075,3.58,8/11/2020 1:54
19617,1,16,  2d 07:01:54.16,  0d 15:00:20.06,1.125,0.075,3.58,8/11/2020 1:54
19618,1,16,  2d 07:02:4.16,  0d 15:00:30.06,1.126,0.075,3.58,8/11/2020 1:55
19619,1,16,  2d 07:02:14.16,  0d 15:00:40.06,1.126,0.075,3.58,8/11/2020 1:55
19620,1,16,  2d 07:02:24.16,  0d 15:00:50.06,1.126,0.075,3.58,8/11/2020 1:55
19621,1,16,  2d 07:02:34.16,  0d 15:01:0.06,1.126,0.075,3.58,8/11/2020 1:55
19622,1,16,  2d 07:02:44.16,  0d 15:01:10.06,1.126,0.075,3.58,8/11/2020 1:55
19623,1,16,  2d 07:02:54.16,  0d 15:01:20.06,1.127,0.075,3.58,8/11/2020 1:55
19624,1,16,  2d 07:03:4.16,  0d 15:01:30.06,1.127,0.075,3.579,8/11/2020 1:56
19625,1,16,  2d 07:03:14.16,  0d 15:01:40.06,1.127,0.075,3.58,8/11/2020 1:56
19626,1,16,  2d 07:03:24.16,  0d 15:01:50.06,1.127,0.075,3.579,8/11/2020 1:56
19627,1,16,  2d 07:03:34.16,  0d 15:02:0.06,1.127,0.075,3.579,8/11/2020 1:56
19628,1,16,  2d 07:03:44.16,  0d 15:02:10.06,1.128,0.075,3.579,8/11/2020 1:56
19629,1,16,  2d 07:03:54.16,  0d 15:02:20.06,1.128,0.075,3.579,8/11/2020 1:56
19630,1,16,  2d 07:04:4.16,  0d 15:02:30.06,1.128,0.075,3.579,8/11/2020 1:57
19631,1,16,  2d 07:04:14.16,  0d 15:02:40.06,1.128,0.075,3.579,8/11/2020 1:57
19632,1,16,  2d 07:04:24.16,  0d 15:02:50.06,1.128,0.075,3.579,8/11/2020 1:57
19633,1,16,  2d 07:04:34.16,  0d 15:03:0.06,1.129,0.075,3.579,8/11/2020 1:57
19634,1,16,  2d 07:04:44.16,  0d 15:03:10.06,1.129,0.075,3.578,8/11/2020 1:57
19635,1,16,  2d 07:04:54.16,  0d 15:03:20.06,1.129,0.075,3.578,8/11/2020 1:57
19636,1,16,  2d 07:05:4.16,  0d 15:03:30.06,1.129,0.075,3.578,8/11/2020 1:58
19637,1,16,  2d 07:05:14.16,  0d 15:03:40.06,1.129,0.075,3.578,8/11/2020 1:58
19638,1,16,  2d 07:05:24.16,  0d 15:03:50.06,1.13,0.075,3.578,8/11/2020 1:58
19639,1,16,  2d 07:05:34.16,  0d 15:04:0.06,1.13,0.075,3.578,8/11/2020 1:58
19640,1,16,  2d 07:05:44.16,  0d 15:04:10.06,1.13,0.075,3.578,8/11/2020 1:58
19641,1,16,  2d 07:05:54.16,  0d 15:04:20.06,1.13,0.075,3.578,8/11/2020 1:58
19642,1,16,  2d 07:06:4.16,  0d 15:04:30.06,1.131,0.075,3.578,8/11/2020 1:59
19643,1,16,  2d 07:06:14.16,  0d 15:04:40.06,1.131,0.075,3.578,8/11/2020 1:59
19644,1,16,  2d 07:06:24.16,  0d 15:04:50.06,1.131,0.075,3.577,8/11/2020 1:59
19645,1,16,  2d 07:06:34.16,  0d 15:05:0.06,1.131,0.075,3.577,8/11/2020 1:59
19646,1,16,  2d 07:06:44.16,  0d 15:05:10.06,1.131,0.075,3.577,8/11/2020 1:59
19647,1,16,  2d 07:06:54.16,  0d 15:05:20.06,1.132,0.075,3.577,8/11/2020 1:59
19648,1,16,  2d 07:07:4.16,  0d 15:05:30.06,1.132,0.075,3.577,8/11/2020 2:00
19649,1,16,  2d 07:07:14.16,  0d 15:05:40.06,1.132,0.075,3.577,8/11/2020 2:00
19650,1,16,  2d 07:07:24.16,  0d 15:05:50.06,1.132,0.075,3.577,8/11/2020 2:00
